"gene","SRR26204551","SRR26204552","SRR26204555","SRR26204556","SRR26204559","SRR26204560"
"ENSG00000285676",7,3,15,16,8,4
"ENSG00000285677",0,0,0,0,0,1
"ENSG00000285679",6,6,4,6,3,0
"ENSG00000285680",3,2,4,0,0,3
"ENSG00000285681",0,0,0,0,0,0
"ENSG00000285683",0,0,0,0,0,0
"ENSG00000285684",2,0,0,0,0,0
"ENSG00000285685",0,0,0,0,0,0
"ENSG00000285688",1,0,7,4,1,1
"ENSG00000285689",0,0,0,0,0,0
"ENSG00000285690",0,0,0,0,0,0
"ENSG00000285691",0,0,0,0,0,0
"ENSG00000285692",0,0,1,0,0,0
"ENSG00000285693",12,33,28,53,6,13
"ENSG00000285694",11,4,10,2,8,0
"ENSG00000285695",2,6,3,4,0,0
"ENSG00000285696",2,4,2,5,0,0
"ENSG00000285697",0,0,0,0,0,0
"ENSG00000285698",0,0,0,0,0,0
"ENSG00000285699",0,0,0,0,0,0
"ENSG00000285700",0,0,0,0,0,0
"ENSG00000285701",0,0,0,0,0,3
"ENSG00000285702",14,4,4,27,9,18
"ENSG00000285703",0,0,0,0,0,0
"ENSG00000285704",0,0,0,0,0,0
"ENSG00000285705",0,0,1,0,0,0
"ENSG00000285706",0,3,0,1,0,1
"ENSG00000285707",1,3,7,6,1,2
"ENSG00000285708",17,3,8,11,1,10
"ENSG00000285709",1,0,0,0,0,0
"ENSG00000285710",8,1,1,4,5,0
"ENSG00000285712",0,0,0,0,0,0
"ENSG00000285713",3,8,0,6,1,0
"ENSG00000285714",2,0,0,0,0,0
"ENSG00000285715",9,20,19,11,6,0
"ENSG00000285716",0,0,0,0,0,0
"ENSG00000285717",1,0,0,0,0,0
"ENSG00000285718",2,10,0,8,0,6
"ENSG00000285719",2,12,6,6,4,1
"ENSG00000285722",0,0,0,0,0,0
"ENSG00000285724",0,0,0,0,0,0
"ENSG00000285725",114,40,87,116,78,34
"ENSG00000285726",0,0,0,0,0,2
"ENSG00000285727",0,0,2,1,1,0
"ENSG00000285728",2,2,3,2,1,0
"ENSG00000285729",0,8,4,11,1,4
"ENSG00000285730",3,14,10,25,4,3
"ENSG00000285731",1,2,1,0,0,0
"ENSG00000285732",0,0,0,1,0,0
"ENSG00000285733",26,17,19,23,4,0
"ENSG00000285734",0,0,0,0,0,0
"ENSG00000285736",0,0,0,0,0,0
"ENSG00000285738",2,3,1,4,2,1
"ENSG00000285739",0,0,0,0,0,0
"ENSG00000285740",1,0,4,6,2,1
"ENSG00000285741",0,0,0,0,0,0
"ENSG00000285742",2,2,1,1,0,0
"ENSG00000285743",0,0,0,0,0,0
"ENSG00000285744",35,80,26,108,8,58
"ENSG00000285745",0,0,0,0,0,0
"ENSG00000285746",0,0,0,1,0,0
"ENSG00000285747",10,7,2,5,5,0
"ENSG00000285748",0,0,0,0,0,0
"ENSG00000285749",1,1,0,5,0,0
"ENSG00000285750",0,1,0,4,0,2
"ENSG00000285751",1,1,1,3,0,0
"ENSG00000285754",0,0,0,0,0,0
"ENSG00000285755",10,11,7,16,5,6
"ENSG00000285756",96,321,120,434,45,98
"ENSG00000285758",0,0,0,0,0,0
"ENSG00000285759",5,0,2,0,4,0
"ENSG00000285760",0,0,0,0,0,0
"ENSG00000285761",0,0,0,5,0,0
"ENSG00000285763",9,10,9,18,6,5
"ENSG00000285764",0,0,0,0,0,0
"ENSG00000285766",0,0,0,0,0,3
"ENSG00000285769",0,0,0,2,0,0
"ENSG00000285770",0,2,0,3,0,2
"ENSG00000285771",4,0,6,1,0,2
"ENSG00000285772",73,0,10,0,21,0
"ENSG00000285773",5,2,4,0,0,0
"ENSG00000285775",0,0,0,0,0,0
"ENSG00000285777",0,0,0,0,3,0
"ENSG00000285778",6,6,9,13,3,5
"ENSG00000285779",0,0,0,0,0,0
"ENSG00000285780",0,0,0,0,0,0
"ENSG00000285781",0,0,0,0,0,0
"ENSG00000285782",0,0,0,0,0,0
"ENSG00000285783",0,0,0,0,0,0
"ENSG00000285784",0,0,2,7,0,0
"ENSG00000285785",0,0,0,0,0,0
"ENSG00000285786",0,0,0,0,0,0
"ENSG00000285788",0,0,0,0,0,0
"ENSG00000285789",0,0,0,0,0,0
"ENSG00000285790",0,0,0,0,0,0
"ENSG00000285791",215,0,122,6,0,13
"ENSG00000285792",0,0,0,0,0,0
"ENSG00000285794",30,9,0,0,0,0
"ENSG00000285796",108,165,179,269,90,65
"ENSG00000285797",0,3,3,0,0,0
"ENSG00000285798",0,0,0,0,0,0
"ENSG00000285799",0,0,0,0,0,0
"ENSG00000285800",0,0,0,0,1,0
"ENSG00000285801",0,0,0,0,0,0
"ENSG00000285802",1,1,0,2,1,1
"ENSG00000285803",0,14,22,47,0,16
"ENSG00000285804",0,1,0,2,0,1
"ENSG00000285805",7,0,1,0,1,0
"ENSG00000285806",0,0,0,0,0,0
"ENSG00000285807",0,0,0,0,0,0
"ENSG00000285809",0,0,0,0,0,0
"ENSG00000285810",0,1,0,2,0,0
"ENSG00000285811",1,0,0,0,0,0
"ENSG00000285812",4,16,12,17,2,10
"ENSG00000285813",0,0,0,2,0,0
"ENSG00000285816",0,39,59,45,0,23
"ENSG00000285817",0,0,0,0,0,0
"ENSG00000285818",5,0,2,0,0,0
"ENSG00000285819",3,0,1,0,0,2
"ENSG00000285820",19,7,11,4,15,23
"ENSG00000285821",4,9,3,29,2,2
"ENSG00000285822",1,0,3,0,1,0
"ENSG00000285824",3,14,23,19,7,3
"ENSG00000285826",0,2,0,0,1,0
"ENSG00000285827",4,180,24,95,12,51
"ENSG00000285829",11,7,12,27,3,3
"ENSG00000285830",7,18,6,18,3,0
"ENSG00000285831",10,5,17,10,7,2
"ENSG00000285833",0,0,0,0,0,0
"ENSG00000285834",0,0,0,0,0,0
"ENSG00000285835",0,0,0,0,0,0
"ENSG00000285836",1,0,1,0,0,0
"ENSG00000285837",0,0,0,0,0,0
"ENSG00000285838",1,0,2,0,0,0
"ENSG00000285839",0,0,0,0,9,0
"ENSG00000285840",0,3,5,11,1,5
"ENSG00000285841",0,1,0,0,0,0
"ENSG00000285842",0,0,0,0,0,0
"ENSG00000285845",0,0,0,0,0,0
"ENSG00000285846",0,0,0,0,0,0
"ENSG00000285847",0,3,6,1,2,0
"ENSG00000285848",0,1,2,1,1,0
"ENSG00000285849",0,0,0,0,0,0
"ENSG00000285850",0,0,0,0,0,0
"ENSG00000285851",5,24,34,32,3,5
"ENSG00000285852",7,9,10,10,4,1
"ENSG00000285853",14,3,11,2,2,8
"ENSG00000285854",2,3,4,7,1,1
"ENSG00000285855",0,0,0,0,0,0
"ENSG00000285856",3,0,2,0,1,0
"ENSG00000285857",5,20,9,21,1,4
"ENSG00000285858",0,0,0,0,0,0
"ENSG00000285859",1,0,0,0,0,2
"ENSG00000285860",0,0,0,1,0,0
"ENSG00000285861",0,3,0,0,0,2
"ENSG00000285862",0,0,0,0,0,0
"ENSG00000285863",0,2,0,0,0,0
"ENSG00000285864",0,1,0,0,0,0
"ENSG00000285865",0,0,1,0,0,0
"ENSG00000285867",9,22,31,28,13,15
"ENSG00000285868",0,5,0,13,4,5
"ENSG00000285870",0,0,1,0,0,2
"ENSG00000285871",0,4,0,0,1,3
"ENSG00000285872",17,3,8,5,8,2
"ENSG00000285873",1,2,1,0,4,2
"ENSG00000285876",3,0,0,0,0,0
"ENSG00000285877",11,26,8,19,4,8
"ENSG00000285878",44,0,10,0,22,0
"ENSG00000285879",0,0,0,0,0,0
"ENSG00000285880",2,2,7,19,1,1
"ENSG00000285881",32,2,22,1,23,4
"ENSG00000285882",0,0,0,0,0,0
"ENSG00000285883",0,0,0,0,0,0
"ENSG00000285884",14,2,9,2,2,1
"ENSG00000285885",1,1,0,4,0,4
"ENSG00000285886",8,20,25,45,7,5
"ENSG00000285887",10,23,16,37,10,25
"ENSG00000285888",2,0,1,2,0,1
"ENSG00000285889",0,0,0,0,0,0
"ENSG00000285890",0,0,0,0,0,0
"ENSG00000285892",6,4,3,16,4,2
"ENSG00000285894",0,0,4,2,1,0
"ENSG00000285895",2,10,1,6,0,0
"ENSG00000285896",0,0,0,0,0,0
"ENSG00000285897",4,9,0,25,7,10
"ENSG00000285898",7,3,23,2,22,2
"ENSG00000285899",48,1,4,1,14,4
"ENSG00000285900",0,0,0,0,0,0
"ENSG00000285901",216,175,271,170,46,222
"ENSG00000285902",0,0,0,0,0,0
"ENSG00000285904",1,8,0,2,0,24
"ENSG00000285906",17,19,27,18,6,10
"ENSG00000285907",175,4,53,18,57,6
"ENSG00000285908",2,0,1,1,0,0
"ENSG00000285909",0,0,0,0,0,0
"ENSG00000285910",0,0,0,0,0,0
"ENSG00000285911",1,0,0,0,4,0
"ENSG00000285914",4,2,4,3,3,1
"ENSG00000285915",0,0,0,0,0,0
"ENSG00000285917",0,0,0,0,0,0
"ENSG00000285918",0,1,0,3,0,2
"ENSG00000285919",18,11,15,22,11,3
"ENSG00000285920",3,0,0,110,0,90
"ENSG00000285921",0,0,0,0,0,0
"ENSG00000285922",0,0,1,4,0,2
"ENSG00000285923",0,2,2,1,0,0
"ENSG00000285925",4,6,0,3,0,0
"ENSG00000285926",0,0,0,0,0,1
"ENSG00000285927",0,0,0,0,0,0
"ENSG00000285928",3,2,4,8,1,4
"ENSG00000285929",0,0,0,0,0,0
"ENSG00000285930",0,0,0,0,0,0
"ENSG00000285931",0,0,0,0,0,0
"ENSG00000285932",2,1,8,12,6,2
"ENSG00000285933",76,1,30,12,59,3
"ENSG00000285934",46,51,47,56,20,19
"ENSG00000285935",0,0,0,0,0,0
"ENSG00000285936",0,0,0,0,0,0
"ENSG00000285938",2,4,4,3,1,0
"ENSG00000285939",0,0,0,0,0,0
"ENSG00000285940",0,0,0,0,0,0
"ENSG00000285941",0,0,0,0,0,0
"ENSG00000285942",10,12,24,0,16,5
"ENSG00000285943",54,73,48,135,28,74
"ENSG00000285945",0,0,0,0,0,0
"ENSG00000285947",146,5,15,6,0,5
"ENSG00000285948",0,0,0,0,0,0
"ENSG00000285952",1,0,0,0,0,0
"ENSG00000285953",0,0,0,0,0,0
"ENSG00000285954",0,1,0,0,0,0
"ENSG00000285955",5,0,8,3,14,1
"ENSG00000285957",1,6,0,4,1,0
"ENSG00000285958",53,8,13,6,23,0
"ENSG00000285959",0,0,0,0,0,0
"ENSG00000285960",0,0,0,0,0,0
"ENSG00000285961",0,0,0,0,0,0
"ENSG00000285963",0,0,0,0,0,0
"ENSG00000285964",0,0,0,0,0,0
"ENSG00000285966",7,9,7,10,7,6
"ENSG00000285968",8,5,12,3,2,0
"ENSG00000285969",0,0,0,0,0,0
"ENSG00000285970",0,0,0,0,0,0
"ENSG00000285971",0,0,0,0,0,0
"ENSG00000285973",0,0,0,0,1,0
"ENSG00000285974",9,37,12,28,3,0
"ENSG00000285976",4017,3289,3007,2706,4267,1568
"ENSG00000285977",2,2,1,4,1,2
"ENSG00000285978",2,0,2,0,8,0
"ENSG00000285979",5,9,15,33,6,6
"ENSG00000285980",0,0,0,0,0,0
"ENSG00000285981",0,0,0,0,0,0
"ENSG00000285982",0,0,10,0,112,82
"ENSG00000285984",0,0,1,0,0,0
"ENSG00000285986",0,0,0,0,0,0
"ENSG00000285987",6,6,7,25,0,2
"ENSG00000285988",0,0,0,0,0,0
"ENSG00000285991",2,14,17,23,8,0
"ENSG00000285992",0,3,1,1,0,0
"ENSG00000285993",0,0,0,0,0,0
"ENSG00000285994",2,12,9,10,4,4
"ENSG00000285996",0,1,1,5,0,1
"ENSG00000285997",0,5,4,4,4,4
"ENSG00000285998",0,0,0,0,0,0
"ENSG00000285999",12,19,4,14,2,7
"ENSG00000286000",3,22,4,18,1,7
"ENSG00000286001",609,80,307,136,305,101
"ENSG00000286002",0,0,0,0,0,0
"ENSG00000286003",0,0,0,0,0,0
"ENSG00000286004",2,22,5,16,2,9
"ENSG00000286005",0,0,0,0,0,0
"ENSG00000286006",0,0,0,0,0,0
"ENSG00000286007",0,0,0,0,0,0
"ENSG00000286008",0,0,0,0,0,0
"ENSG00000286009",1,3,0,0,4,0
"ENSG00000286010",292,5,55,12,95,5
"ENSG00000286011",5,12,9,30,5,5
"ENSG00000286012",0,0,1,0,0,0
"ENSG00000286013",2,0,1,3,2,0
"ENSG00000286015",138,2,64,2,109,4
"ENSG00000286016",0,0,0,0,0,0
"ENSG00000286017",0,0,2,1,0,0
"ENSG00000286018",14,4,0,13,3,0
"ENSG00000286020",1,0,0,1,0,0
"ENSG00000286022",9,0,0,0,0,0
"ENSG00000286023",0,0,0,0,0,0
"ENSG00000286024",0,0,0,0,0,0
"ENSG00000286026",0,0,0,0,0,0
"ENSG00000286030",0,35,0,32,0,18
"ENSG00000286031",1,6,2,17,0,1
"ENSG00000286032",0,0,4,0,0,0
"ENSG00000286033",4,1,0,1,5,4
"ENSG00000286034",0,0,0,0,0,0
"ENSG00000286035",11,10,19,20,9,9
"ENSG00000286036",0,0,1,1,0,0
"ENSG00000286037",9,0,3,0,3,2
"ENSG00000286039",2,4,8,3,0,1
"ENSG00000286040",0,0,0,0,0,0
"ENSG00000286041",0,0,0,0,0,0
"ENSG00000286043",1,0,1,1,0,0
"ENSG00000286044",2,23,33,49,4,3
"ENSG00000286045",14,13,31,16,10,5
"ENSG00000286046",0,0,2,0,0,2
"ENSG00000286047",0,0,0,0,0,0
"ENSG00000286048",0,0,1,0,0,0
"ENSG00000286049",1,0,0,0,0,0
"ENSG00000286050",1,0,0,0,0,0
"ENSG00000286052",0,0,0,0,0,0
"ENSG00000286055",0,0,1,0,0,0
"ENSG00000286056",0,0,0,0,0,0
"ENSG00000286057",1,0,0,0,0,0
"ENSG00000286058",0,3,1,5,0,29
"ENSG00000286059",0,0,0,1,2,2
"ENSG00000286060",13,0,5,0,9,0
"ENSG00000286062",0,1,0,2,0,0
"ENSG00000286063",0,0,0,0,0,0
"ENSG00000286064",0,0,0,0,0,0
"ENSG00000286066",0,0,0,0,0,0
"ENSG00000286067",1,6,3,16,2,3
"ENSG00000286068",0,0,0,0,0,0
"ENSG00000286069",1,5,11,13,3,4
"ENSG00000286070",835,358,602,305,591,293
"ENSG00000286071",3,0,12,28,1,12
"ENSG00000286072",53,18,17,38,17,12
"ENSG00000286073",0,4,0,21,0,6
"ENSG00000286074",0,0,0,1,1,0
"ENSG00000286076",16,35,94,22,8,2
"ENSG00000286077",0,1,0,0,0,0
"ENSG00000286078",6,3,6,1,2,1
"ENSG00000286080",0,0,0,0,0,1
"ENSG00000286081",0,0,1,0,0,2
"ENSG00000286082",0,1,0,1,0,0
"ENSG00000286083",0,0,0,0,0,0
"ENSG00000286084",19,10,7,24,9,4
"ENSG00000286085",3,10,7,10,2,0
"ENSG00000286086",6,5,6,8,3,4
"ENSG00000286087",0,0,0,0,0,0
"ENSG00000286088",0,0,0,0,2,0
"ENSG00000286089",1,2,0,0,2,0
"ENSG00000286090",0,1,4,0,0,1
"ENSG00000286092",0,0,0,0,0,0
"ENSG00000286093",3,3,0,3,0,0
"ENSG00000286097",0,0,0,0,0,0
"ENSG00000286098",25,0,0,21,0,36
"ENSG00000286099",0,0,0,5,0,0
"ENSG00000286100",10,12,14,23,0,11
"ENSG00000286101",0,0,0,0,0,0
"ENSG00000286103",0,0,0,0,0,2
"ENSG00000286104",112,16,29,10,42,20
"ENSG00000286107",5,6,12,9,3,6
"ENSG00000286108",1,7,9,7,4,4
"ENSG00000286109",19,0,23,5,7,1
"ENSG00000286110",0,0,0,0,0,0
"ENSG00000286111",0,0,0,0,0,0
"ENSG00000286112",185,108,119,78,71,99
"ENSG00000286113",5,2,3,1,3,1
"ENSG00000286114",0,0,0,0,0,0
"ENSG00000286115",0,0,0,0,0,0
"ENSG00000286116",8,15,13,13,3,2
"ENSG00000286117",0,1,1,0,0,0
"ENSG00000286118",72,30,56,31,41,24
"ENSG00000286119",0,0,0,0,0,0
"ENSG00000286120",0,0,0,0,0,0
"ENSG00000286121",0,0,0,0,1,1
"ENSG00000286123",4,8,5,12,5,6
"ENSG00000286124",1,1,0,0,0,0
"ENSG00000286125",29,25,45,60,17,27
"ENSG00000286126",0,0,0,0,0,0
"ENSG00000286127",0,2,0,0,0,0
"ENSG00000286128",0,2,2,3,4,1
"ENSG00000286129",345,117,177,208,145,55
"ENSG00000286130",12,14,5,13,4,4
"ENSG00000286131",0,0,0,0,0,0
"ENSG00000286132",2,22,51,24,6,33
"ENSG00000286133",19,0,11,0,12,0
"ENSG00000286134",0,4,2,0,0,1
"ENSG00000286136",1,7,2,11,0,3
"ENSG00000286138",3,4,2,9,0,3
"ENSG00000286141",8,22,14,39,6,19
"ENSG00000286142",0,0,0,1,0,0
"ENSG00000286143",0,0,0,0,0,0
"ENSG00000286144",0,0,3,5,0,4
"ENSG00000286145",0,0,0,2,4,0
"ENSG00000286146",0,0,0,1,0,0
"ENSG00000286147",853,464,571,511,491,158
"ENSG00000286150",0,0,0,0,0,0
"ENSG00000286151",1,11,4,8,1,1
"ENSG00000286152",0,0,0,0,0,0
"ENSG00000286153",11,2,11,3,19,2
"ENSG00000286154",0,0,0,0,0,0
"ENSG00000286155",0,4,0,0,1,2
"ENSG00000286157",0,0,0,0,0,0
"ENSG00000286158",0,4,1,6,0,3
"ENSG00000286159",0,0,0,0,1,0
"ENSG00000286160",0,0,0,0,0,0
"ENSG00000286161",1,0,0,0,0,1
"ENSG00000286162",39,2,31,7,22,5
"ENSG00000286163",0,0,0,0,1,0
"ENSG00000286164",0,0,0,0,0,0
"ENSG00000286165",39,0,0,19,26,0
"ENSG00000286167",0,0,5,0,0,1
"ENSG00000286168",0,0,0,0,0,0
"ENSG00000286170",0,0,0,0,0,0
"ENSG00000286171",0,0,1,2,0,2
"ENSG00000286173",0,0,0,0,0,0
"ENSG00000286174",0,0,0,2,0,0
"ENSG00000286176",4,0,5,0,2,3
"ENSG00000286177",107,154,66,249,69,48
"ENSG00000286179",0,0,0,0,0,0
"ENSG00000286180",0,0,0,0,0,0
"ENSG00000286181",4,1,4,1,12,3
"ENSG00000286182",3,7,3,2,11,3
"ENSG00000286183",0,1,0,0,1,0
"ENSG00000286185",0,15,0,0,0,0
"ENSG00000286186",3,4,4,5,2,0
"ENSG00000286187",0,0,1,2,0,0
"ENSG00000286188",0,0,0,0,0,0
"ENSG00000286189",0,0,0,0,0,0
"ENSG00000286190",40,132,58,140,14,0
"ENSG00000286191",0,0,0,0,0,0
"ENSG00000286192",7,5,6,7,0,20
"ENSG00000286194",14,15,16,17,8,18
"ENSG00000286195",13,24,17,33,0,13
"ENSG00000286196",4,31,21,36,6,11
"ENSG00000286197",1,0,0,1,0,0
"ENSG00000286198",0,0,2,0,0,0
"ENSG00000286199",0,0,0,0,0,0
"ENSG00000286201",5,15,6,20,11,2
"ENSG00000286202",0,0,0,0,0,0
"ENSG00000286203",0,1,0,0,0,0
"ENSG00000286204",1,0,9,6,1,0
"ENSG00000286205",0,9,5,24,0,1
"ENSG00000286206",0,0,0,0,0,0
"ENSG00000286207",8,10,5,10,1,1
"ENSG00000286208",1,0,1,0,0,4
"ENSG00000286209",3,0,0,0,5,0
"ENSG00000286210",0,0,2,0,0,0
"ENSG00000286211",0,0,0,0,0,0
"ENSG00000286212",2,2,7,0,0,0
"ENSG00000286213",1,0,0,0,0,0
"ENSG00000286215",29,36,30,80,16,25
"ENSG00000286216",0,19,16,20,0,1
"ENSG00000286218",0,0,5,8,1,1
"ENSG00000286220",0,0,0,0,0,0
"ENSG00000286221",1,0,0,0,0,0
"ENSG00000286222",0,2,0,0,0,0
"ENSG00000286223",12,11,7,7,4,4
"ENSG00000286224",0,0,0,0,0,0
"ENSG00000286225",0,1,1,12,0,2
"ENSG00000286226",0,0,0,0,0,0
"ENSG00000286227",0,0,0,0,0,0
"ENSG00000286229",0,0,0,0,0,0
"ENSG00000286230",2,4,2,19,5,3
"ENSG00000286231",0,0,0,0,17,0
"ENSG00000286232",0,0,0,0,0,0
"ENSG00000286233",0,0,0,0,0,0
"ENSG00000286234",3,4,7,3,6,0
"ENSG00000286235",22,0,14,2,0,2
"ENSG00000286236",12,2,22,1,22,3
"ENSG00000286238",0,0,0,0,0,0
"ENSG00000286239",11,12,11,0,0,0
"ENSG00000286240",12,10,22,44,5,11
"ENSG00000286241",16,21,17,8,2,12
"ENSG00000286242",0,1,2,1,1,0
"ENSG00000286243",0,0,0,0,0,0
"ENSG00000286244",0,0,0,0,0,0
"ENSG00000286245",0,1,0,0,0,0
"ENSG00000286246",0,0,0,0,0,0
"ENSG00000286247",1,0,2,1,0,2
"ENSG00000286248",7,10,5,9,5,1
"ENSG00000286249",8,16,12,36,3,7
"ENSG00000286250",0,0,0,0,0,0
"ENSG00000286251",0,0,0,0,1,1
"ENSG00000286252",0,2,0,0,2,0
"ENSG00000286253",0,0,0,0,0,0
"ENSG00000286254",0,3,1,1,0,0
"ENSG00000286256",6,6,17,7,3,2
"ENSG00000286257",6,0,2,1,3,0
"ENSG00000286258",0,0,1,1,0,0
"ENSG00000286259",0,0,0,0,0,0
"ENSG00000286260",0,0,0,0,0,0
"ENSG00000286262",0,1,0,0,0,0
"ENSG00000286263",0,2,0,0,1,0
"ENSG00000286264",661,174,308,200,299,103
"ENSG00000286266",0,0,0,0,0,1
"ENSG00000286268",1,5,5,11,3,0
"ENSG00000286269",17,36,12,37,9,18
"ENSG00000286270",1,0,0,0,0,0
"ENSG00000286271",14,4,8,9,6,2
"ENSG00000286272",17,30,43,40,17,7
"ENSG00000286273",0,0,2,0,0,0
"ENSG00000286274",11,37,7,36,12,14
"ENSG00000286275",0,0,0,0,0,0
"ENSG00000286276",0,0,0,0,0,0
"ENSG00000286277",0,0,0,1,0,0
"ENSG00000286278",0,0,0,0,0,0
"ENSG00000286279",5,21,17,18,10,9
"ENSG00000286280",2,2,2,2,0,0
"ENSG00000286281",17,41,1,45,2,30
"ENSG00000286282",0,0,0,0,0,0
"ENSG00000286283",0,0,0,0,0,0
"ENSG00000286284",0,0,0,0,0,0
"ENSG00000286285",2,4,2,4,1,2
"ENSG00000286286",0,0,0,0,0,0
"ENSG00000286288",53,34,47,41,22,20
"ENSG00000286289",0,1,2,1,1,67
"ENSG00000286290",1,7,2,3,2,0
"ENSG00000286291",6,5,9,11,6,8
"ENSG00000286292",11,6,4,9,8,4
"ENSG00000286293",104,115,94,159,37,66
"ENSG00000286294",0,0,0,1,0,0
"ENSG00000286295",2,1,6,0,0,3
"ENSG00000286296",1,3,0,1,1,0
"ENSG00000286297",0,0,0,0,0,0
"ENSG00000286299",0,0,1,2,0,0
"ENSG00000286300",0,0,0,0,0,0
"ENSG00000286301",0,0,0,1,0,0
"ENSG00000286302",4,3,5,8,1,1
"ENSG00000286303",0,0,1,0,0,0
"ENSG00000286305",6,10,10,24,8,1
"ENSG00000286306",0,0,0,0,0,0
"ENSG00000286307",0,1,0,3,0,0
"ENSG00000286308",0,0,0,0,0,0
"ENSG00000286309",0,0,0,0,0,0
"ENSG00000286310",2,0,0,0,0,0
"ENSG00000286311",0,1,2,1,0,0
"ENSG00000286312",1,1,1,2,2,0
"ENSG00000286313",6,8,2,3,0,0
"ENSG00000286314",24,34,35,40,27,7
"ENSG00000286315",1,8,7,6,0,5
"ENSG00000286316",0,0,2,1,0,0
"ENSG00000286317",0,0,0,0,0,0
"ENSG00000286318",0,0,0,0,0,0
"ENSG00000286319",0,0,0,0,0,0
"ENSG00000286320",4,2,6,9,0,0
"ENSG00000286321",0,0,0,0,0,0
"ENSG00000286322",2,8,10,5,0,4
"ENSG00000286323",0,0,0,0,0,0
"ENSG00000286324",0,0,0,0,0,0
"ENSG00000286325",0,0,0,0,0,0
"ENSG00000286326",0,0,3,0,0,0
"ENSG00000286327",3,0,5,1,4,3
"ENSG00000286328",0,0,0,0,0,0
"ENSG00000286329",203,13,99,49,94,30
"ENSG00000286330",4,6,1,7,1,1
"ENSG00000286331",0,0,0,0,0,0
"ENSG00000286332",0,0,0,0,0,0
"ENSG00000286333",2,4,0,9,0,0
"ENSG00000286334",0,0,0,0,0,0
"ENSG00000286335",0,0,0,0,0,0
"ENSG00000286337",5,4,2,0,0,0
"ENSG00000286338",0,0,1,1,0,0
"ENSG00000286339",17,0,14,0,8,2
"ENSG00000286340",42,4,31,7,35,1
"ENSG00000286341",19,33,36,58,7,20
"ENSG00000286342",0,15,7,30,20,9
"ENSG00000286343",0,0,0,0,0,0
"ENSG00000286344",0,0,0,0,0,0
"ENSG00000286345",0,0,0,0,0,0
"ENSG00000286346",0,0,0,0,0,0
"ENSG00000286347",0,0,0,0,0,0
"ENSG00000286348",1,1,0,1,0,0
"ENSG00000286349",6,7,8,12,5,0
"ENSG00000286350",0,0,0,0,0,0
"ENSG00000286351",0,0,0,0,0,0
"ENSG00000286352",0,0,0,1,0,0
"ENSG00000286353",0,2,1,0,0,0
"ENSG00000286354",1,0,0,0,0,0
"ENSG00000286355",5,11,8,29,3,4
"ENSG00000286356",0,0,0,0,0,0
"ENSG00000286357",0,0,0,0,0,0
"ENSG00000286358",67,14,29,24,31,5
"ENSG00000286359",0,0,0,0,0,0
"ENSG00000286360",0,3,1,0,0,2
"ENSG00000286361",0,0,0,0,0,0
"ENSG00000286362",0,1,3,1,0,0
"ENSG00000286363",0,0,0,0,0,0
"ENSG00000286364",2,1,0,7,1,0
"ENSG00000286365",0,0,0,0,0,0
"ENSG00000286366",20,5,6,5,5,5
"ENSG00000286367",0,0,0,0,0,0
"ENSG00000286368",0,0,0,0,0,0
"ENSG00000286369",4,5,2,7,1,4
"ENSG00000286370",0,0,0,0,0,0
"ENSG00000286371",0,0,0,0,0,0
"ENSG00000286372",0,0,0,0,0,0
"ENSG00000286373",17,13,8,15,13,1
"ENSG00000286374",0,0,2,2,0,0
"ENSG00000286375",0,0,0,0,0,0
"ENSG00000286376",9,0,4,4,3,0
"ENSG00000286377",0,0,0,0,0,0
"ENSG00000286378",0,1,0,0,1,0
"ENSG00000286379",10,23,8,28,4,13
"ENSG00000286380",0,5,0,11,0,1
"ENSG00000286382",0,0,0,0,0,0
"ENSG00000286383",0,1,1,12,5,10
"ENSG00000286384",0,0,0,0,0,0
"ENSG00000286385",2,0,0,0,0,0
"ENSG00000286386",0,0,0,0,0,0
"ENSG00000286387",0,0,0,0,0,0
"ENSG00000286388",87,25,36,18,36,11
"ENSG00000286389",10,10,2,9,10,9
"ENSG00000286390",0,0,0,0,0,0
"ENSG00000286391",1,3,5,12,0,3
"ENSG00000286393",0,0,0,8,0,0
"ENSG00000286394",0,0,0,0,0,0
"ENSG00000286395",0,0,0,0,0,0
"ENSG00000286396",0,0,0,0,0,0
"ENSG00000286397",6,3,10,7,2,1
"ENSG00000286398",0,0,0,0,0,0
"ENSG00000286399",2,0,0,0,0,0
"ENSG00000286400",1,0,3,3,0,1
"ENSG00000286401",2,0,4,16,2,5
"ENSG00000286402",0,0,0,0,0,0
"ENSG00000286403",15,15,12,10,5,4
"ENSG00000286404",2,1,1,7,1,4
"ENSG00000286405",33,8,11,29,8,2
"ENSG00000286406",0,0,0,0,0,0
"ENSG00000286407",0,0,0,0,0,0
"ENSG00000286408",5,4,9,8,4,7
"ENSG00000286409",3,3,3,3,0,0
"ENSG00000286410",1,0,0,0,0,0
"ENSG00000286411",0,0,0,0,0,1
"ENSG00000286412",73,47,43,79,27,15
"ENSG00000286413",0,0,0,0,0,0
"ENSG00000286414",0,0,0,0,0,0
"ENSG00000286415",1,17,12,13,3,0
"ENSG00000286416",32,6,7,9,14,3
"ENSG00000286417",3,0,2,0,2,1
"ENSG00000286418",0,0,0,0,0,0
"ENSG00000286419",2,0,4,0,0,0
"ENSG00000286420",0,0,0,0,0,0
"ENSG00000286421",0,0,0,0,0,0
"ENSG00000286422",0,0,0,0,0,0
