"","WT_1.gProcessedSignal","WT_2.gProcessedSignal","RNA5_TLR4_1.gProcessedSignal","RNA5_TLR4_2.gProcessedSignal"
"lnc-VPS41-1",1.53272555388642,1.61938130370766,1.64788373322856,1.61541596665646
"OR56A5",1.51875036132287,1.63226290647447,1.64880260645151,1.61538160621444
"lnc-C6orf201-1",1.94718221959243,1.49630388881449,1.4761101760467,1.49555025592758
"lnc-SHANK2-2",1.72286431219124,1.44620292626024,1.45110330671975,1.794928435646
"lnc-RTN1-1",1.48994762533677,1.64352478805805,1.64311706865971,1.63846327427755
"LOC101929116",1.38243847227216,1.42493579859201,1.98190159728751,1.62537813342217
"TMPRSS11BNL",1.49342676409698,1.63469263225658,1.6495014668339,1.63691453993179
"lnc-PDGFD-3",1.67513904816168,1.58111100722442,1.56067172725464,1.597191821617
"lnc-RP11-455G16.1.1-1",1.67470206049923,1.56230134967389,1.55843860465137,1.61805145253369
"TAAR1",1.60389985181009,1.55538326610071,1.60723690312298,1.64687782510336
"LOC100653233",1.88211704187647,1.51580605543813,1.52658931163282,1.488334321548
"GAPDHS",1.57856781256931,1.60580431229692,1.62932481174205,1.59913301978137
"GRIA1",1.65289169446777,1.59037160656598,1.59729282063431,1.57217854659486
"LOC112268051",1.69630724057936,1.58599660022656,1.58667729292817,1.54375100045908
"PAGE1",1.66127063745237,1.58913784937356,1.59605935945152,1.56612983820131
"LOC102723439",2.01615138454431,1.38699629158045,1.38601803990761,1.62334619739149
"CTD-2270F17.1",1.91121592052924,1.51396631245468,1.49999590242727,1.48731212328475
"C4orf19",1.5194471917468,1.6182073565216,1.66095519299439,1.61373370160831
"lnc-MNAT1-2",1.66406513469999,1.58847346115132,1.59563398889099,1.56380314429093
"XLOC_l2_013481",1.64805557682249,1.59073009949064,1.59789552197528,1.57523348388
"TEX11",1.63248384872357,1.52189322438851,1.51654931354454,1.74058827312571
"LOC105377307",1.56905326137562,1.58170196949326,1.60715098729897,1.65360253795683
"OR6B1",1.67744497219662,1.58244745779485,1.56156254221411,1.58951605008983
"lnc-SLC6A4-3",1.517227493256,1.63165342342129,1.64745836280806,1.61451893937235
"FANCD2OS",1.67027769833707,1.58764510581333,1.59441300995989,1.55820021467456
"lnc-TXNDC16-1",1.57798796393122,1.57486024713109,1.60155719445941,1.65602013719774
"LINC01993",1.57102142534624,1.57979062603433,1.60522711921318,1.65411298417521
"LOC340512",1.68529853694786,1.58553511453012,1.56559842855231,1.57324082873514
"lnc-SLC16A8-2",1.68718863730995,1.58588225473065,1.56641072249034,1.5697982434003
"HDAC11-AS1",2.03218407882598,1.45064281370856,1.44431586808718,1.48210890431259
"OR56B1",1.57545083151341,1.60510682788904,1.63104269387361,1.59744521161927
"LOC101927141",1.67205218900888,1.56306798227344,1.55717689938638,1.6167010191411
"OCIAD1-AS1",1.5820848925838,1.6045455560934,1.62280385933268,1.59943940218554
"LINC01561",1.5948283767143,1.44168140859339,1.91706286157576,1.45491859731972
"PRSS54",1.53538414921942,1.61347507322986,1.64222744687364,1.61736144076825
"LOC101929297",1.62931293316066,1.44837615038684,1.4954112140445,1.83519544520732
"OGN",1.52630261515077,1.43091809533574,1.77368547314554,1.67711405004292
"lnc-CNBD1-2",1.673868654679,1.57998944546846,1.55940724278165,1.59418246405977
"lnc-DHX38-1",1.48632904271342,1.64095216370686,1.64145647195718,1.63818544174099
"lnc-BAI1-4",1.54802889757452,1.59766066411616,1.62544627351738,1.63575534378605
"VRTN",1.81624148814331,1.43669030522914,1.72223870445664,1.43171869041922
"SYT9",1.48672557437282,1.63797262273173,1.64325925395226,1.63858214306528
"lnc-CNN1-1",1.64026731199019,1.67630811164836,1.56516214439017,1.52469178732387
"CASC20",1.67300347525771,1.56003422424733,1.5568656573097,1.61646006428173
"lnc-PTX4-2",1.57242066209643,1.60464377027611,1.63309402157705,1.59571051759674
"OR2A12",1.50114487231164,1.63834512699475,1.6418432612443,1.62448636944608
"CATSPERB",1.69616707759265,1.58462906865047,1.58368844217113,1.540831418319
"KNDC1",1.44383394535357,1.38860564839508,2.18111605999267,1.39174439818085
"LOC105374928",1.43969278608642,2.01096871680543,1.47960122017519,1.47501352364827
"LOC101927414",1.48895225644993,1.63524091234636,1.64475809489322,1.63629899960201
"AVPR2",1.59239768488513,1.56283324234029,1.59703951271352,1.65259059252502
"OR5AC2",1.43867536249525,1.42565576013372,1.43333926309053,2.10693935794727
"lnc-SSTR4-5",1.57739353971092,1.60403186621747,1.6250241623262,1.59811102378528
"lnc-CD6-1",1.5100308502796,1.62054639697823,1.65476104013154,1.61904585309308
"LOC102723335",1.62855681481327,1.51834022534063,1.68013412635616,1.57730454032858
"XLOC_l2_000910",1.40665489573809,1.37047365448857,2.25765313645274,1.36910346822024
"lnc-FZD10-3",1.54084971970248,1.60442865381177,1.63336631800142,1.62516835588867
"LINC01120",1.51831381551789,1.48507006799773,1.86961057824627,1.53062782797845
"lnc-CPM-3",1.68661247647171,1.58496985551391,1.56578485871372,1.56597668582844
"KRTAP22-2",1.70085092015466,1.53835952563293,1.56207265898875,1.60195602596278
"lnc-SART3-1",1.55764484869259,1.58776357080696,1.61259506395181,1.64479907044935
"lnc-EIF5B-1",1.53947147138933,1.60541359659105,1.63427121030421,1.62343723298428
"lnc-ADAMTS16-4",1.6904472322279,1.58347515285505,1.58646938340008,1.54171296178845
"FAM90A7P",1.87620296867216,1.59653109149091,1.41632669401124,1.51303559044002
"lnc-FKBP3-2",1.49137884467894,1.63175420434154,1.64554853724559,1.63335201106636
"lnc-AC096644.1-3",2.15411634029364,1.40927524409662,1.41696575845334,1.42158881589654
"LOC112267929",1.51211061205575,1.61893605778773,1.65464552607718,1.61623001342512
"lnc-RAB11FIP5-1",1.48460932144511,1.63877123886895,1.64051842968402,1.63751642149254
"lnc-LINC00273-4",1.65638268179458,1.5870807125024,1.59376631372492,1.564086897
"LINC02505",1.59358009896515,1.60033319251496,1.61069400818108,1.59667075296847
"XLOC_l2_008416",1.68729616531908,1.58308423662762,1.58702995331782,1.54282524825393
"CYLC1",1.67265115561932,1.5569067468002,1.55584322372019,1.61461841409429
"UMODL1-AS1",1.60983881414438,1.59554424205936,1.60319178265875,1.59063485574715
"lnc-COL5A1-1",1.39649991581729,1.40401744445096,2.19800479611965,1.40022217494998
"lnc-LTBP3-3",1.49485304516206,1.6280051205222,1.64634825116259,1.62931293316066
"DEFB125",1.66874923124314,1.62390510440785,1.55089254378691,1.55489424424425
"XLOC_l2_011604",1.71270685825299,1.52850682691073,1.56599441492997,1.59088383695149
"FIGLA",1.5239128723066,1.62130079813494,1.64407260258116,1.60867538073475
"ZNF334",1.49996082043999,1.62461995194416,1.64877064240718,1.62456998161112
"ASXL3",1.66913220643538,1.5751047522183,1.5561734276399,1.59749442612939
"GNGT2",1.52202025168564,1.96261508156912,1.46535466536068,1.44764196926389
"LINC01030",1.45149021865993,1.38309026486631,1.38357114354922,2.17944537086864
"LOC105370437",1.6938253962404,1.58407688130785,1.57090919503625,1.54852006631699
"LINC02422",1.69619957007153,1.58378465811016,1.576122704751,1.54107299393227
"ATP6V1B1",1.49579307164685,1.63717575943352,1.63907250934347,1.62461995194416
"LOC107984273",1.48879871755677,1.63169983973444,1.64280982026454,1.63313461389513
"ZNF610",1.50329085441359,1.63434682111134,1.64028616805932,1.61847522690084
"LOC105373373",1.893421725299,1.51562245516562,1.49847309160018,1.48879871755677
"lnc-ADAM29-1",1.66759140198593,1.56150858992391,1.55440323669185,1.61277268193162
"lnc-SLC5A9-3",1.504420635776,1.63346979690101,1.64124979142183,1.6168019876733
"lnc-CDYL2-6",1.67416937092784,1.57908016996275,1.55838929394485,1.58417675086503
"LOC101929645",1.59809053489332,1.59758942730588,1.60628861152593,1.59379603041157
"LOC101928358",1.48606682920753,1.63872157928215,1.63791539627476,1.63275601907946
"TRY2P",1.50057019081482,1.42009779891644,1.42421260545349,2.05053699924406
"KIR2DS3",1.70304294534829,1.53358347754306,1.56168330169323,1.59709787787045
"LOC101927871",1.51560712921125,1.62720075876127,1.64278380521626,1.60940711420522
"MALL",1.6657248216644,1.56782011386316,1.55387705170573,1.60728490857784
"LINC00551",1.83374874204137,1.37578085572882,1.37555589293463,1.80946427449629
"WDR86-AS1",1.56923125237756,1.65246763331363,1.59417454717025,1.57845275088808
"TFCP2L1",1.67263036899668,1.57824570100527,1.55757390457209,1.58582392834736
"LOC107984634",1.78833244533359,1.54936442495817,1.53118980026206,1.5253356608994
"lnc-MAGEB1-2",1.44297006646646,1.99075925287341,1.48224634161136,1.47782012173083
"lnc-CLEC18B-2",1.45491859731972,1.54711247049488,1.86702314892122,1.52460898770905
"lnc-RP1-199H16.5.1-1",1.53319796987197,1.60867538073475,1.63721537437006,1.6140340161449
"LINC02207",1.63860247177347,1.58765528474207,1.59447232088014,1.5723442955668
"CFHR2",1.54477368617622,1.59474507406614,1.62154469573858,1.63081811767357
"lnc-ALCAM-2",1.52850266174265,2.00477894613726,1.42668183861805,1.43164836457087
"PRAMEF10",1.66791806197263,1.5738140826508,1.55498726508818,1.5948283767143
"IRF8",1.66723563061997,1.57312323268957,1.55467416287236,1.5963995170479
"LINC00907",1.4581585924766,1.39494327388005,1.39631592897338,2.14198857060411
"lnc-THBS1-1",1.45731324448769,1.38694147882036,2.16136108642415,1.38570647883532
"XLOC_l2_000691",1.65756199490459,1.98091775525275,1.37714270965088,1.37555589293463
"lnc-HNRPLL-1",1.56851791652846,1.60204340258984,1.62558467462677,1.59449298990823
"lnc-RP11-728F11.4.1-2",1.55521192944435,1.82559282456832,1.51762418855927,1.4916044317717
"LINC00559",1.57776172149895,1.60154134451441,1.4699315984996,1.74076432605415
"LOC105372969",1.38575146099527,2.20438572825873,1.401124402714,1.39868023383522
"lnc-PHOX2B-1",1.5086491358093,1.6291774137031,1.6403714888969,1.61174372838025
"lnc-RP5-1047A19.4.1-1",1.50415969156652,1.61934708932176,1.64804358950986,1.61836019778603
"HTR2A",1.56627320030326,1.60194264394179,1.62829336271569,1.59334061149105
"PATE4",1.56449442982856,1.49176091770488,1.86363478956138,1.46994496626483
"LEP",1.5235164410154,1.61769937379454,1.64135337936314,1.60622965910845
"KCND1",1.49266305190134,1.62627628248311,1.64253867595225,1.62716585859595
"LINC01455",1.61484163970936,1.50369262001233,1.79624067798884,1.47296828117371
"LOC105377362",1.5396700493492,1.95734925128066,1.45460772010389,1.43557737642304
"LINC01074",1.50082592265733,1.92289166858436,1.46260844962218,1.50066403583398
"lnc-EFHA2-2",1.49593103961787,1.63417112513037,1.63659598351141,1.62029151552859
"OR5T2",1.37163640026452,2.21668272076238,1.40102145023385,1.39716217962832
"LOC105374888",1.56881178160588,1.53880198829984,1.56129926478422,1.71742266879656
"LOC105375505",1.65421183587176,1.58373121698267,1.59040780283543,1.5579762544195
"C11orf52",1.48986345454764,1.66950127338375,1.67653965354158,1.55040766679502
"HUNK",1.48337668214764,1.63256411051567,1.63781440936144,1.63252959478179
"lnc-TBL1XR1-6",1.69780003967168,1.57693054417933,1.57808570000868,1.53330214423647
"lnc-AP001496.1-9",1.42923880388735,1.92743835755361,1.52337095194044,1.50605599624147
"lnc-GK-4",1.68496635399294,1.58090233919763,1.5641526133704,1.555199138689
"SMC1B",1.59040780283543,1.57214530123524,1.59291100515302,1.6296941015266
"LOC105372567",1.69190773786211,1.57940934321871,1.57796016791354,1.53494172569068
"lnc-KIAA1429-1",1.64114835106213,1.54842605149418,1.63463260854752,1.55989737700671
"LOC101928300",1.57188019440678,1.60022818801703,1.61745041172142,1.59453745805313
"STRA8",1.66339337556825,1.56765724365272,1.55177002677478,1.60099495954831
"PRG4",1.4954112140445,1.59560331775588,1.61174372838025,1.68048167203758
"OR4C13",1.53368285220409,1.60351727750368,1.63137200887008,1.61437632045971
"PBX4",1.67631237905222,1.57791255199115,1.55830464244678,1.57019091881567
"LOC100506317",1.48947456060853,1.62641916967874,1.63999179972946,1.62680340290102
"GORAB-AS1",1.6728557034258,1.58012385096489,1.58592863652824,1.54376666913583
"lnc-LDHD-1",1.4241150168764,2.08481120221236,1.43933885274606,1.43438610735157
"lnc-C3orf23-2",1.64407260258116,1.55399624901746,1.55991342046533,1.62466631410871
"lnc-PDE5A-1",1.6062166587473,1.59166014837584,1.59855833858347,1.58569065189457
"lnc-GPR98-2",1.56615703677199,1.60056730502668,1.62199313115162,1.59326620348065
"PROKR1",1.69261528102472,1.57981797139127,1.57072821416734,1.53838843250907
"KLHL34",1.52051639941233,1.75075479484736,1.54889611419458,1.56132503124877
"lnc-ETS1-2",1.95763268327999,1.4826962008873,1.47872514009644,1.46239560847434
"lnc-ATP11B-4",1.56138815895923,1.60053925697046,1.62767390026085,1.59143438897712
"lnc-OBFC2A-5",1.59955195343458,1.54844212360919,1.59352020988003,1.63886379401791
"C2orf83",1.57947278764614,1.56350788760379,1.5907882351927,1.64658809715855
"ASB4",1.5875129317876,1.55799317635652,1.58953434064827,1.64529159903686
"CPEB2-DT",1.52014802519865,1.61739734785503,1.63895049900879,1.60367626266586
"lnc-SOCS6-5",1.59372153946233,1.59417454717025,1.60222160771405,1.58981233007422
"XLOC_l2_006013",1.50355817435987,1.6168535692957,1.64415458694978,1.61498651824333
"LOC107986092",1.4970140912742,1.63130792898271,1.63479387620176,1.61590525940402
"LINC01854",1.66553121615346,1.57205439756523,1.55232439528729,1.58865650975495
"lnc-C1orf124-3",1.69192929332271,1.57796016791354,1.57465886293063,1.53388440070781
"lnc-GAP43-8",1.44074760747359,1.37996514405121,2.1673107101447,1.39019214808117
"LOC112268248",1.48112777437721,1.63431448460377,1.6329356300627,1.62970536922266
"LINC01899",1.57084530366911,1.56875630704167,1.59270988808591,1.64575554636417
"NLGN4Y-AS1",1.50610634122894,1.62663781620001,1.63716302478745,1.60801054894137
"EPHA3",1.50512422425351,1.61557474761259,1.64428158251636,1.61286797209705
"FAM9A",1.49550077673017,1.62021817533877,1.64078081979572,1.62066340848268
"CILP",1.51745953499769,1.61872045296015,1.63811350821905,1.60273116308873
"lnc-EFNB2-3",1.53642280732524,1.59784845654307,1.62444477912812,1.61814091674566
"FGFBP2",1.50600072512608,1.61480263523242,1.64422662611555,1.61177359334195
"PCDHB18P",1.67779270819069,1.54180630535577,1.55234777551214,1.6044611352532
"LOC649133",1.68690895138201,1.57888277289449,1.56486771857216,1.54494142124593
"lnc-SH2D4B-2",1.69047934566175,1.57722320626054,1.57501470836506,1.53287703766531
"CHODL-AS1",1.57346438582355,1.56618211993772,1.59081635484018,1.64505882105691
"lnc-PIK3C3-2",1.51028079473354,1.62336191738233,1.63737429459291,1.60447658641232
"AKAP3",1.67635634339835,1.57734574350075,1.58279811364993,1.53863552165067
"LINC01609",1.77509676301904,1.50914928968139,1.52028318558939,1.57040788419456
"TMPRSS11F",1.51004753497826,1.6120927199826,1.64504599882631,1.60761953990666
"LINC00102",1.48695996097335,1.62524680746894,1.63669308656082,1.62561709704156
"CSN2",1.48104553423744,1.63338013988762,1.63185968865313,1.62799164205652
"XLOC_l2_014051",1.53854818438013,1.59363151208124,1.62009864458712,1.62191479799039
"lnc-C5orf27-1",1.634745687192,1.58364051975595,1.58999430866395,1.5656337250554
"LINC01445",1.5706623553765,1.59789552197528,1.61265768219888,1.59276169995407
"PARM1",1.6878141327919,1.43186406199957,1.82849756236461,1.42567918163704
"CSRP3",1.66993203774917,1.57771802807525,1.58407688130785,1.54208833048552
"lnc-KIAA1462-1",1.54870142482438,1.58409564104007,1.60728490857784,1.63361281626187
"KHDC3L",1.58871885091624,1.55444488646617,1.58772344006053,1.64241662696111
"LOC101929555",1.50130103414223,1.62768581620324,1.63455889083066,1.60971578322537
"LOC107986157",1.68030130083577,1.57651706746444,1.58095798984135,1.53545085190941
"MBD3L1",1.56739468324431,1.5982792825096,1.61497607216697,1.59238122166506
"MTNR1B",1.64487561012732,1.58127506915401,1.58851482600516,1.55818907323973
"LOC105375318",1.76154889757953,1.5333340815357,1.51702821662743,1.56085257551209
"APOA4",1.47960122017519,1.63209404380068,1.63191956185419,1.62904832532456
"LOC107986605",1.48430392633664,1.63313461389513,1.63097891940091,1.62419037958764
"LOR",1.68203907275233,1.53719796768535,1.55227107667409,1.60092459902012
"lnc-NDFIP2-9",1.63949979114087,1.58230055774487,1.5891758447638,1.56145298479847
"LOC102724214",1.68551400551863,1.57602684910088,1.57788361969628,1.53293807195473
"lnc-ESRP2-1",1.82330700557825,1.52240288743288,1.49878327088905,1.52747713268073
"LINC01242",1.67810191981467,1.57719427738324,1.5589403003471,1.55758993310223
"LOC105377074",1.50905467946764,1.62285434238179,1.63613491827172,1.60372018379271
"LOC105372639",1.56100432406687,1.573476800705,1.5958409178626,1.64124979142183
"LOC101928098",1.70484044777483,1.52265730130989,1.55837873758173,1.58521125141232
"LOC105379137",1.46048361142631,1.98823025903809,1.4650883984526,1.45695089222274
"MS4A6E",1.66629105470988,1.57739353971092,1.58397550860687,1.54304027943025
"F5",1.57368948749009,1.56438530535526,1.58913784937356,1.64343678452589
"LINC02341",1.58312959599582,1.59405114873151,1.60374684320938,1.58950220126675
"lnc-STAG2-1",1.68965115228726,1.57665952370253,1.56948341069834,1.53428644933251
"MYOZ1",1.75855337868943,1.50209572877885,1.52851375009709,1.5807337540446
"CELF2",1.54842605149418,1.5826183226409,1.60558283572198,1.63295730370847
"lnc-CDC73-2",1.70883762084545,1.51975749380269,1.56016280515946,1.58048179522661
"lnc-CRH-1",1.68947597552011,1.57566340901824,1.5712998385827,1.53210411734509
"lnc-ARF5-5",1.597191821617,1.54616963329058,1.58875178356217,1.6359336106318
"LOC101928583",1.47853276512217,1.63081811767357,1.63084641575302,1.62769493394417
"LOC105374972",1.6821289358115,1.5747113734808,1.57796879180979,1.53284821077396
"LOC105379378",1.67159531885468,1.5424827933129,1.54962069574501,1.60391895068079
"OSTN",1.39160574258059,2.14603447914145,1.41602234670297,1.41338402359447
"BHLHE22",2.16911405068935,1.39808302377758,1.39440857891678,1.40542827301461
"XLOC_l2_005731",1.57501470836506,1.63868167445138,1.58521125141232,1.56810121906455
"lnc-LRRC18-3",1.45436638456309,1.54739196173312,1.55489424424425,1.81023137766696
"FAM66E",1.51269790839378,1.6086128347966,1.64234590832561,1.60296291089473
"TIFAB",1.65971039689783,1.57702027881768,1.58399766277827,1.54579890763212
"OR6S1",1.5229237610128,1.60898259462649,1.63316151420882,1.60145852017632
"CIB4",1.75504169822007,1.81084632629541,1.39317537029207,1.40745600825254
"lnc-KRT81-2",1.37573276415134,1.37558667050467,2.24095123949812,1.37422343256629
"LOC105377723",1.549995401275,1.53089006118193,1.68846272809445,1.5970794510314
"lnc-TTC35-3",1.55386147557417,1.59831998887208,1.62524680746894,1.58853568111984
"lnc-AC040934.1-3",2.23132028212772,1.37838072667344,1.37979667888113,1.3761486752202
"lnc-CCT5-3",1.4094442617115,2.08775140266793,1.43435931436346,1.43358339133886
"lnc-CTD-2203A3.1.1-2",1.67903218633591,1.57436739462166,1.57852673801142,1.53309059028938
