Gene_Symbol,comparacion,fc,pval,direction
MED8,RNA7_FN1/WT,1.02771488802461,0.999685135534797,up
MED8,RNA5_TLR4/WT,-1.17893579105188,0.25939754537679,down
RPS8,Clon/WT,1.08085026009468,1.0,up
RPS8,RNA7_FN1/WT,-1.0416427876979,0.880336606698408,down
RPS8,RNA5_TLR4/WT,1.07216881990998,0.267910183142952,up
TRIM46,Clon/WT,-1.02268475851709,1.0,down
TRIM46,RNA7_FN1/WT,-1.10916061836733,0.989016223379334,down
TRIM46,RNA5_TLR4/WT,-1.0724947008973,0.811771515964898,down
ATP5PB,Clon/WT,1.00954000486683,1.0,up
ATP5PB,RNA7_FN1/WT,-1.00026140043171,0.999988241630041,down
ATP5PB,RNA5_TLR4/WT,-1.15535047543705,0.13264372803449,down
RCC1,Clon/WT,-1.00641585692033,1.0,down
RCC1,RNA7_FN1/WT,1.08899976379717,0.991789120220077,up
RCC1,RNA5_TLR4/WT,1.21833731860952,0.195946077929783,up
DENND2C,Clon/WT,1.19538978476211,1.0,up
DENND2C,RNA7_FN1/WT,1.427030752616,0.677155495555953,up
DENND2C,RNA5_TLR4/WT,-2.62401242660943,5.97915793977269e-05,down
MTF2,Clon/WT,1.1748315016887,1.0,up
MTF2,RNA7_FN1/WT,-1.02608969150284,0.999685135534797,down
MTF2,RNA5_TLR4/WT,1.23818418054663,0.122049664145883,up
TDRKH,Clon/WT,1.2422756909128,1.0,up
TDRKH,RNA7_FN1/WT,-1.29145462479292,0.860592584638349,down
TDRKH,RNA5_TLR4/WT,-1.44053107837914,0.144279972398906,down
RAB13,Clon/WT,-1.11183302383185,1.0,down
RAB13,RNA7_FN1/WT,1.00929790534388,0.999928367935626,up
RAB13,RNA5_TLR4/WT,1.45441948087143,0.0002658904277335,up
PIGV,Clon/WT,-1.10047568002825,1.0,down
PIGV,RNA7_FN1/WT,-1.26359004983616,0.872583206172561,down
PIGV,RNA5_TLR4/WT,-1.36491609070467,0.0811519329931047,down
PTBP2,Clon/WT,1.05783169493307,1.0,up
PTBP2,RNA7_FN1/WT,1.28258818145718,0.847889461233712,up
PTBP2,RNA5_TLR4/WT,1.28643043202422,0.149085364711914,up
SCNN1D,Clon/WT,-1.01539904073201,1.0,down
SCNN1D,RNA7_FN1/WT,1.12755777938171,0.984859954038798,up
SCNN1D,RNA5_TLR4/WT,-1.21837780944519,0.538617499289441,down
CCN1,Clon/WT,1.3637509734753,0.13496998131587,up
CCN1,RNA7_FN1/WT,-2.11422981940814,1.3225195956582398e-30,down
CCN1,RNA5_TLR4/WT,1.05563300248732,0.584644589074405,up
DNAJC8,Clon/WT,-1.08381956874999,1.0,down
DNAJC8,RNA7_FN1/WT,1.18411838589666,0.930573134317094,up
DNAJC8,RNA5_TLR4/WT,-1.24187613745918,0.140756853632592,down
ERRFI1,Clon/WT,1.06548107654201,1.0,up
ERRFI1,RNA7_FN1/WT,-1.09643663533929,0.785097431028743,down
ERRFI1,RNA5_TLR4/WT,1.00098644362619,0.996240543090098,up
PSRC1,Clon/WT,1.18663059213261,1.0,up
PSRC1,RNA7_FN1/WT,-1.05216026449112,0.99509575947958,down
PSRC1,RNA5_TLR4/WT,-1.03011471778801,0.872903887557353,down
NIPAL3,Clon/WT,-1.07545375591192,1.0,down
NIPAL3,RNA7_FN1/WT,1.63106898391611,0.336489276680611,up
NIPAL3,RNA5_TLR4/WT,-1.30184058573737,0.202069392978019,down
LPGAT1,Clon/WT,-1.02092467264492,1.0,down
LPGAT1,RNA7_FN1/WT,1.03134215537982,0.993809511887536,up
LPGAT1,RNA5_TLR4/WT,1.21774838980476,0.0917348466085882,up
BCL3,Clon/WT,1.02044518715554,1.0,up
BCL3,RNA7_FN1/WT,-1.31131862566434,0.0041398153812741,down
BCL3,RNA5_TLR4/WT,-1.03212973998532,0.826287317593234,down
ADIPOR1,Clon/WT,1.02377372308518,1.0,up
ADIPOR1,RNA7_FN1/WT,1.00565842261759,0.999928367935626,up
ADIPOR1,RNA5_TLR4/WT,-1.12209305576613,0.401323721135102,down
X1003,Clon/WT,1.12097283247219,1.0,up
X1003,RNA7_FN1/WT,1.31879449941748,0.816327416642254,up
X1003,RNA5_TLR4/WT,-1.19737315863876,0.499480997681379,down
TMEM81,Clon/WT,1.3688976187179,1.0,up
TMEM81,RNA7_FN1/WT,1.08697085059729,0.993809511887536,up
TMEM81,RNA5_TLR4/WT,-1.00625447457119,0.989414569127781,down
EPC1,Clon/WT,-1.59246195579255,0.461424885982111,down
EPC1,RNA7_FN1/WT,-1.1749539410974,0.955713731442842,down
EPC1,RNA5_TLR4/WT,-1.22835861866578,0.177250153695138,down
ERF,Clon/WT,1.00728882793329,1.0,up
ERF,RNA7_FN1/WT,1.69909753656249,0.202685680212538,up
ERF,RNA5_TLR4/WT,1.36765457599056,0.0384253227425452,up
BTRC,Clon/WT,1.06612490384252,1.0,up
BTRC,RNA7_FN1/WT,-1.02022731710408,0.999928367935626,down
BTRC,RNA5_TLR4/WT,1.00096304739753,0.997767154349418,up
TRIM8,Clon/WT,1.0223615808554,1.0,up
TRIM8,RNA7_FN1/WT,-1.19495701112797,0.733931926024258,down
TRIM8,RNA5_TLR4/WT,-1.04807194051987,0.773206419786122,down
STN1,Clon/WT,-1.82124473642515,0.0509299774442554,down
STN1,RNA7_FN1/WT,-1.46400365874451,0.382064740869498,down
STN1,RNA5_TLR4/WT,-1.40589123664862,0.0040454802441251,down
SLC29A3,Clon/WT,1.24331314048112,1.0,up
SLC29A3,RNA7_FN1/WT,-1.19264074795755,0.954483996956657,down
SLC29A3,RNA5_TLR4/WT,1.03026022686466,0.925417986111606,up
CHAT,Clon/WT,1.38006708719841,1.0,up
CHAT,RNA7_FN1/WT,-1.63482087141215,0.335392409201873,down
CHAT,RNA5_TLR4/WT,-1.07763948195219,0.786827875919433,down
CAMK2G,Clon/WT,-1.06484887787773,1.0,down
CAMK2G,RNA7_FN1/WT,1.06934661541028,0.994661799427606,up
CAMK2G,RNA5_TLR4/WT,-1.28995078282878,0.149218509291545,down
MICU1,Clon/WT,-1.28154419299737,1.0,down
MICU1,RNA7_FN1/WT,1.25687744662367,0.616615368123889,up
MICU1,RNA5_TLR4/WT,1.05308076137435,0.768353465935197,up
BUB3,Clon/WT,-1.0958689313006,1.0,down
BUB3,RNA7_FN1/WT,1.0716400834352,0.889560434513421,up
BUB3,RNA5_TLR4/WT,-1.15334251228831,0.220214313853457,down
PFKP,Clon/WT,-1.05103110066506,1.0,down
PFKP,RNA7_FN1/WT,-1.12587039450021,0.489030945703689,down
PFKP,RNA5_TLR4/WT,1.06576260102413,0.596590542344541,up
HIF1AN,Clon/WT,-1.03724972321279,1.0,down
HIF1AN,RNA7_FN1/WT,-1.04643068658252,0.998207836043923,down
HIF1AN,RNA5_TLR4/WT,-1.39963033878703,0.103597722529766,down
MMS19,Clon/WT,1.09568050662028,1.0,up
MMS19,RNA7_FN1/WT,-1.28147003535493,0.0645974624285605,down
MMS19,RNA5_TLR4/WT,1.09762397757811,0.465769007344176,up
DHX32,Clon/WT,-1.0997832444477,1.0,down
DHX32,RNA7_FN1/WT,1.12223203908746,0.98235855162373,up
DHX32,RNA5_TLR4/WT,-1.29001479185429,0.0828250477086501,down
HHEX,Clon/WT,1.18591575683039,1.0,up
HHEX,RNA7_FN1/WT,-1.07203820334022,0.994661799427606,down
HHEX,RNA5_TLR4/WT,1.09459081929034,0.728093451429468,up
CUZD1,Clon/WT,1.06055510760738,1.0,up
CUZD1,RNA7_FN1/WT,1.12911428478003,0.98235855162373,up
CUZD1,RNA5_TLR4/WT,1.12788530803037,0.608431685108009,up
WDR37,Clon/WT,-1.15621477035633,1.0,down
WDR37,RNA7_FN1/WT,1.19965978313004,0.932919931607007,up
WDR37,RNA5_TLR4/WT,-1.50857896845958,0.0031229212634466,down
BAG3,Clon/WT,-1.13416210256398,1.0,down
BAG3,RNA7_FN1/WT,-1.09771579362153,0.98235855162373,down
BAG3,RNA5_TLR4/WT,-1.33329670595615,0.0210004273226253,down
RASSF7,Clon/WT,1.72929244664692,0.248427639627621,up
RASSF7,RNA7_FN1/WT,-1.02044720296323,0.999928367935626,down
RASSF7,RNA5_TLR4/WT,-1.15357357718002,0.482870756634989,down
BANF1,Clon/WT,1.03605443417411,1.0,up
BANF1,RNA7_FN1/WT,1.06555743390683,0.921686234375623,up
BANF1,RNA5_TLR4/WT,1.053032464007,0.718347996131931,up
YIF1A,Clon/WT,1.32140988685693,0.897497587201704,up
YIF1A,RNA7_FN1/WT,-1.4243704468608,0.0001140158345986,down
YIF1A,RNA5_TLR4/WT,-1.14477712572616,0.230479358310493,down
TCP11L1,Clon/WT,1.10106794881078,1.0,up
TCP11L1,RNA7_FN1/WT,-1.12382549221248,0.98251707250135,down
TCP11L1,RNA5_TLR4/WT,-1.18373039336469,0.385940773356616,down
ST14,Clon/WT,-1.1039921037136,1.0,down
ST14,RNA7_FN1/WT,-1.23295963234267,0.912274871138183,down
ST14,RNA5_TLR4/WT,-1.15435897523027,0.538293192864847,down
CASP5,Clon/WT,-1.11852411170759,1.0,down
CASP5,RNA7_FN1/WT,1.17821251853725,0.803899924759867,up
CASP5,RNA5_TLR4/WT,-1.15518771862782,0.310157882574218,down
RPS25,Clon/WT,1.03734498140627,1.0,up
RPS25,RNA7_FN1/WT,-1.04692786587924,0.892164740883892,down
RPS25,RNA5_TLR4/WT,1.04372392694735,0.602988745796817,up
HSD17B12,Clon/WT,-1.02863761610511,1.0,down
HSD17B12,RNA7_FN1/WT,-1.0266148105472,0.993809511887536,down
HSD17B12,RNA5_TLR4/WT,-1.10075353608808,0.458828043652842,down
ESAM,Clon/WT,-1.22490755030553,1.0,down
ESAM,RNA7_FN1/WT,-1.65971272851558,0.36560674392242,down
ESAM,RNA5_TLR4/WT,-1.18584693966245,0.605165212485638,down
ACAD8,Clon/WT,1.0618304111198,1.0,up
ACAD8,RNA7_FN1/WT,-1.01288139716723,0.999928367935626,down
ACAD8,RNA5_TLR4/WT,-1.26624867396029,0.433719855056007,down
MRPL16,Clon/WT,1.02441836254845,1.0,up
MRPL16,RNA7_FN1/WT,-1.05017607425303,0.961061993683714,down
MRPL16,RNA5_TLR4/WT,-1.04311018754156,0.765703797077346,down
VPS37C,Clon/WT,1.00969035866231,1.0,up
VPS37C,RNA7_FN1/WT,1.00269871999223,0.999928367935626,up
VPS37C,RNA5_TLR4/WT,-1.08509211244679,0.60068544324691,down
TMEM258,Clon/WT,1.01918193890176,1.0,up
TMEM258,RNA7_FN1/WT,-1.11171800660722,0.583120092374384,down
TMEM258,RNA5_TLR4/WT,-1.16413477223198,0.12154400660626,down
CLPP,Clon/WT,-1.02504465653394,1.0,down
CLPP,RNA7_FN1/WT,-1.04083625396235,0.978391578377382,down
CLPP,RNA5_TLR4/WT,-1.07159369782797,0.5420052282558,down
LDHA,Clon/WT,1.05717134520906,1.0,up
LDHA,RNA7_FN1/WT,-1.26946198014889,0.001293918433767,down
LDHA,RNA5_TLR4/WT,-1.04073949027406,0.686062865898887,down
MPZL1,Clon/WT,1.19458695993673,1.0,up
MPZL1,RNA7_FN1/WT,-1.17387130941731,0.197624068349902,down
MPZL1,RNA5_TLR4/WT,1.11452713507729,0.322297266005938,up
PHLDA2,Clon/WT,-1.81738915581455,0.0003935827337079,down
PHLDA2,RNA7_FN1/WT,1.01245785005138,0.998207836043923,up
PHLDA2,RNA5_TLR4/WT,-1.70632810670517,2.02489266205216e-15,down
NRIP3,Clon/WT,-1.11699409286416,1.0,down
NRIP3,RNA7_FN1/WT,1.50115866335923,7.28124647285524e-05,up
NRIP3,RNA5_TLR4/WT,-1.93661885527314,1.9891996192528e-11,down
TRIM21,Clon/WT,1.1461332671972,1.0,up
TRIM21,RNA7_FN1/WT,-1.16374972811472,0.972758291516757,down
TRIM21,RNA5_TLR4/WT,-1.18577763391437,0.484584063272145,down
UCP2,Clon/WT,-1.01193577323915,1.0,down
UCP2,RNA7_FN1/WT,-1.2699021105852,0.858576581107673,down
UCP2,RNA5_TLR4/WT,1.55400531652851,0.0013282687349854,up
MARCH9,Clon/WT,1.15255918509808,1.0,up
MARCH9,RNA7_FN1/WT,1.25632230734773,0.873102873147863,up
MARCH9,RNA5_TLR4/WT,1.1643321074932,0.388769713285161,up
METTL1,Clon/WT,1.03375227307692,1.0,up
METTL1,RNA7_FN1/WT,1.21591704684849,0.763577694985739,up
METTL1,RNA5_TLR4/WT,-1.04280046956962,0.81782660751239,down
DIABLO,Clon/WT,1.06491729155008,1.0,up
DIABLO,RNA7_FN1/WT,-1.05388813800732,0.966674247406622,down
DIABLO,RNA5_TLR4/WT,1.11329400315706,0.391747776479591,up
CACNG7,Clon/WT,-1.26832380530226,1.0,down
CACNG7,RNA7_FN1/WT,-1.43223171730299,0.670607921401117,down
CACNG7,RNA5_TLR4/WT,-1.56376707233136,0.0904042898116071,down
DDX55,Clon/WT,-1.08100972428575,1.0,down
DDX55,RNA7_FN1/WT,1.35121828408318,0.670064776595852,up
DDX55,RNA5_TLR4/WT,-1.71277622646923,2.49188166633495e-05,down
TM7SF3,Clon/WT,1.1475438353808,1.0,up
TM7SF3,RNA7_FN1/WT,-1.01165403834475,0.999685135534797,down
TM7SF3,RNA5_TLR4/WT,-1.04321263821193,0.77512498946463,down
STAT6,Clon/WT,-1.15336638873911,1.0,down
STAT6,RNA7_FN1/WT,1.11460571591101,0.898345764777102,up
STAT6,RNA5_TLR4/WT,1.21668088995214,0.111260077203697,up
LRIG3,Clon/WT,1.26510303283811,1.0,up
LRIG3,RNA7_FN1/WT,1.18786728788367,0.955713731442842,up
LRIG3,RNA5_TLR4/WT,1.54964468367785,0.0118504029254168,up
ZNF581,Clon/WT,1.10521544835406,1.0,up
ZNF581,RNA7_FN1/WT,1.2828161989696,0.832402767436905,up
ZNF581,RNA5_TLR4/WT,1.39472073777215,0.0217823129363079,up
MED13L,Clon/WT,1.18400411391239,1.0,up
MED13L,RNA7_FN1/WT,-1.12944940867062,0.98235855162373,down
MED13L,RNA5_TLR4/WT,1.05313064184872,0.803921506363242,up
CLEC4A,Clon/WT,1.24683404999616,1.0,up
CLEC4A,RNA7_FN1/WT,2.26535427356591,0.0419756582410682,up
CLEC4A,RNA5_TLR4/WT,1.08339551584695,0.843782920072915,up
CKAP4,Clon/WT,-1.13845365228474,1.0,down
CKAP4,RNA7_FN1/WT,-1.02105393474111,0.994271722834259,down
CKAP4,RNA5_TLR4/WT,-1.03928505710685,0.791838076766692,down
ING4,Clon/WT,1.25681410849222,1.0,up
ING4,RNA7_FN1/WT,-1.27155269886561,0.866343498116857,down
ING4,RNA5_TLR4/WT,1.14077727876774,0.542539880246391,up
CD27,Clon/WT,-1.13177510335285,1.0,down
CD27,RNA7_FN1/WT,-1.23180516855883,0.931546905827277,down
CD27,RNA5_TLR4/WT,-1.01236576475967,0.978419206063589,down
NUP37,Clon/WT,1.03563594630545,1.0,up
NUP37,RNA7_FN1/WT,-1.13245647291257,0.802529024341771,down
NUP37,RNA5_TLR4/WT,-1.16222840343224,0.229305786192113,down
NINJ2,Clon/WT,-1.22954347300941,1.0,down
NINJ2,RNA7_FN1/WT,-1.5094126053615,0.509349556475354,down
NINJ2,RNA5_TLR4/WT,-1.29358135149489,0.248200680835368,down
ADIPOR2,Clon/WT,-1.14700880651495,1.0,down
ADIPOR2,RNA7_FN1/WT,-1.2063963011246,0.246581404299013,down
ADIPOR2,RNA5_TLR4/WT,-1.19916762411376,0.106259309423965,down
TWF1,Clon/WT,-1.04764732781055,1.0,down
TWF1,RNA7_FN1/WT,-1.04451706797579,0.980498583965119,down
TWF1,RNA5_TLR4/WT,-1.29441209852903,0.0124275238856939,down
TMEM106C,Clon/WT,-1.06963370664296,1.0,down
TMEM106C,RNA7_FN1/WT,-1.05991673883162,0.920255436063851,down
TMEM106C,RNA5_TLR4/WT,1.08667849026235,0.464075956753508,up
GLT8D2,Clon/WT,1.21662612214585,1.0,up
GLT8D2,RNA7_FN1/WT,-1.61466445312864,0.34224467519438,down
GLT8D2,RNA5_TLR4/WT,1.22968338908358,0.30665081371721,up
APOLD1,Clon/WT,1.26304573341581,1.0,up
APOLD1,RNA7_FN1/WT,-1.47325228166324,0.5871826907592,down
APOLD1,RNA5_TLR4/WT,-1.16247208922856,0.597227949260089,down
MCRS1,Clon/WT,1.0301138860513,1.0,up
MCRS1,RNA7_FN1/WT,1.12080256668474,0.97359013311456,up
MCRS1,RNA5_TLR4/WT,-1.10501081656518,0.538617499289441,down
CDADC1,Clon/WT,1.03338169567271,1.0,up
CDADC1,RNA7_FN1/WT,-1.65802398730125,0.350640498215324,down
CDADC1,RNA5_TLR4/WT,-1.21453182480413,0.518489843514538,down
PABPC3,Clon/WT,1.01831298369193,1.0,up
PABPC3,RNA7_FN1/WT,-1.03128540532525,0.98251707250135,down
PABPC3,RNA5_TLR4/WT,1.06138066147155,0.560982751552931,up
KCTD4,Clon/WT,-1.3057533966076,1.0,down
KCTD4,RNA7_FN1/WT,4.89395689450714,1.81254366013594e-10,up
KCTD4,RNA5_TLR4/WT,-4.79388885971849,2.9987071317661503e-20,down
IFT88,Clon/WT,-1.14674024810451,1.0,down
IFT88,RNA7_FN1/WT,-1.18304059826189,0.955713731442842,down
IFT88,RNA5_TLR4/WT,-1.0819450972774,0.730306320001468,down
PCCA,Clon/WT,-1.42274807283435,0.585708853832724,down
PCCA,RNA7_FN1/WT,1.15692993952879,0.344883094222767,up
PCCA,RNA5_TLR4/WT,1.30812970334736,0.0066394373439828,up
CCNA1,Clon/WT,-2.77520682679366,0.0308624487759262,down
CCNA1,RNA7_FN1/WT,-2.26625673907389,0.0236755529923972,down
CCNA1,RNA5_TLR4/WT,-1.9000442131236,0.0033525238230304,down
AMN,Clon/WT,1.01806010630233,1.0,up
AMN,RNA7_FN1/WT,-1.38775027559231,0.677155495555953,down
AMN,RNA5_TLR4/WT,-1.1783897463478,0.390141725306686,down
RAD51B,Clon/WT,-1.03970990452786,1.0,down
RAD51B,RNA7_FN1/WT,-1.20492734146827,0.945764369155335,down
RAD51B,RNA5_TLR4/WT,-1.11703242275606,0.699906960839792,down
TCL1B,Clon/WT,1.35270619099868,1.0,up
TCL1B,RNA7_FN1/WT,2.58709741594647,0.008494322936152,up
TCL1B,RNA5_TLR4/WT,3.19066059085931,4.528714874863121e-09,up
ARHGAP5,Clon/WT,-1.03154104910451,1.0,down
ARHGAP5,RNA7_FN1/WT,1.25024891759359,0.886777384073997,up
ARHGAP5,RNA5_TLR4/WT,1.24093793879615,0.225930192567088,up
CEP170B,Clon/WT,1.18139449515773,1.0,up
CEP170B,RNA7_FN1/WT,-1.16311218110218,0.276741320887352,down
CEP170B,RNA5_TLR4/WT,-1.1113831500446,0.370393443277875,down
C14orf93,Clon/WT,-1.09341739604735,1.0,down
C14orf93,RNA7_FN1/WT,-1.25763279666259,0.873069598966043,down
C14orf93,RNA5_TLR4/WT,1.23545698081306,0.194042709835773,up
RNASE1,Clon/WT,-1.3901712583958,1.0,down
RNASE1,RNA7_FN1/WT,-1.12596851925036,0.983259044171139,down
RNASE1,RNA5_TLR4/WT,-1.28913564585594,0.29969901516122,down
PIP4P1,Clon/WT,-1.14219925181482,1.0,down
PIP4P1,RNA7_FN1/WT,1.1663990405482,0.904729302899982,up
PIP4P1,RNA5_TLR4/WT,-1.20463498834365,0.187241972661265,down
ZBTB25,Clon/WT,1.30968296519689,1.0,up
ZBTB25,RNA7_FN1/WT,1.1165375501751,0.985590127156894,up
ZBTB25,RNA5_TLR4/WT,1.4090065219531,0.0891921433854832,up
CDKN3,Clon/WT,-1.16399346974403,1.0,down
CDKN3,RNA7_FN1/WT,-1.01505354169039,0.998207836043923,down
CDKN3,RNA5_TLR4/WT,-1.34256320154359,0.0015056740754708,down
PYGL,Clon/WT,1.02285684268813,1.0,up
PYGL,RNA7_FN1/WT,-1.21349459790845,0.09727789892399,down
PYGL,RNA5_TLR4/WT,1.22384712115238,0.0489811826544388,up
UCK2,Clon/WT,-1.04756381740451,1.0,down
UCK2,RNA7_FN1/WT,1.06098529271116,0.922979479056852,up
UCK2,RNA5_TLR4/WT,1.04751430610505,0.73775244286479,up
PTGR2,Clon/WT,1.0799557938975,1.0,up
PTGR2,RNA7_FN1/WT,1.09755660525373,0.992893512810019,up
PTGR2,RNA5_TLR4/WT,1.17523308941897,0.519062510955382,up
NPC2,Clon/WT,1.08426603609301,1.0,up
NPC2,RNA7_FN1/WT,1.24946554564093,0.0308790342847932,up
NPC2,RNA5_TLR4/WT,-1.13133330553094,0.247191377938155,down
DHRS1,Clon/WT,-1.0760815924971,1.0,down
DHRS1,RNA7_FN1/WT,1.1235563263892,0.98235855162373,up
DHRS1,RNA5_TLR4/WT,-1.28501491939477,0.101915800789651,down
DGLUCY,Clon/WT,1.26268309265665,1.0,up
DGLUCY,RNA7_FN1/WT,-1.17923062706637,0.955713731442842,down
DGLUCY,RNA5_TLR4/WT,1.39290223324045,0.0205621335982918,up
GALK2,Clon/WT,-1.27575005658644,1.0,down
GALK2,RNA7_FN1/WT,1.19240725552165,0.92203443929214,up
GALK2,RNA5_TLR4/WT,-1.16190438106653,0.347068315201953,down
TRIM69,Clon/WT,1.02080485503493,1.0,up
TRIM69,RNA7_FN1/WT,-1.82767555635433,0.146375348954459,down
TRIM69,RNA5_TLR4/WT,-1.08690734169819,0.745702479395746,down
KIF23,Clon/WT,1.00593135442374,1.0,up
KIF23,RNA7_FN1/WT,-1.11145654659976,0.620333123702479,down
KIF23,RNA5_TLR4/WT,-1.3319789730508,0.0025809997057406,down
AP2A1,Clon/WT,1.13509635746929,1.0,up
AP2A1,RNA7_FN1/WT,-1.01773189556813,0.999928367935626,down
AP2A1,RNA5_TLR4/WT,-1.17369272433204,0.457840871050458,down
ADAM10,Clon/WT,-1.02853655710199,1.0,down
ADAM10,RNA7_FN1/WT,-1.25178670378168,0.879221608402228,down
ADAM10,RNA5_TLR4/WT,-1.10675154800745,0.593511475572555,down
SMAD3,Clon/WT,1.10187314505504,1.0,up
SMAD3,RNA7_FN1/WT,-1.12026746665651,0.641363549308567,down
SMAD3,RNA5_TLR4/WT,1.40357009078684,0.0003528967416439,up
VPS33B,Clon/WT,1.11598233026199,1.0,up
VPS33B,RNA7_FN1/WT,1.03364846177904,0.999685135534797,up
VPS33B,RNA5_TLR4/WT,-1.27354670928194,0.261685955419187,down
MRPS11,Clon/WT,1.00298458059137,1.0,up
MRPS11,RNA7_FN1/WT,1.04005820111723,0.98235855162373,up
MRPS11,RNA5_TLR4/WT,-1.17582027004032,0.155674045119164,down
SH3GL3,Clon/WT,1.09576401516326,1.0,up
SH3GL3,RNA7_FN1/WT,-1.01085234668807,0.999928367935626,down
SH3GL3,RNA5_TLR4/WT,1.27842010302237,0.184508346252564,up
PSTPIP1,Clon/WT,1.03311076136328,1.0,up
PSTPIP1,RNA7_FN1/WT,-1.12600672071504,0.984859954038798,down
PSTPIP1,RNA5_TLR4/WT,-1.26039227837254,0.442726879856365,down
LPCAT4,Clon/WT,1.10277233039219,1.0,up
LPCAT4,RNA7_FN1/WT,-1.65498559675838,0.306600910654728,down
LPCAT4,RNA5_TLR4/WT,-1.15416655719398,0.55491229082475,down
WDR61,Clon/WT,1.05337971330997,1.0,up
WDR61,RNA7_FN1/WT,1.03119529471536,0.998207836043923,up
WDR61,RNA5_TLR4/WT,-1.23791124399918,0.092167110259209,down
TMEM62,Clon/WT,-1.05148685804105,1.0,down
TMEM62,RNA7_FN1/WT,-1.38848363569477,0.682105546363168,down
TMEM62,RNA5_TLR4/WT,1.13723326425082,0.536442028677547,up
NUBP2,Clon/WT,1.1080640130644,1.0,up
NUBP2,RNA7_FN1/WT,1.04938215982167,0.998207836043923,up
NUBP2,RNA5_TLR4/WT,-1.15619853804526,0.397483997443036,down
SNRNP70,Clon/WT,-1.00545583273839,1.0,down
SNRNP70,RNA7_FN1/WT,1.04418243646589,0.993809511887536,up
SNRNP70,RNA5_TLR4/WT,-1.18365385943944,0.198830820766844,down
KDELR1,Clon/WT,1.09903276948392,1.0,up
KDELR1,RNA7_FN1/WT,1.05934759658849,0.984859954038798,up
KDELR1,RNA5_TLR4/WT,1.09703305592246,0.523731354954699,up
ZSWIM9,Clon/WT,1.12850085490914,1.0,up
ZSWIM9,RNA7_FN1/WT,-1.80393310947046,0.118662813570856,down
ZSWIM9,RNA5_TLR4/WT,1.56518241404829,0.0001220580468047,up
TCF25,Clon/WT,-1.13732486132521,1.0,down
TCF25,RNA7_FN1/WT,1.01216598627413,0.999928367935626,up
TCF25,RNA5_TLR4/WT,-1.20804829710135,0.221431067135492,down
HBQ1,Clon/WT,-1.26055817825883,1.0,down
HBQ1,RNA7_FN1/WT,-1.19249370092405,0.954917743330601,down
HBQ1,RNA5_TLR4/WT,-1.41351118840451,0.127078247955186,down
C16orf87,Clon/WT,-1.00006597153615,1.0,down
C16orf87,RNA7_FN1/WT,1.09737375477693,0.991761448570479,up
C16orf87,RNA5_TLR4/WT,1.35258703420165,0.0884807928550818,up
TNFRSF12A,Clon/WT,-1.03854819685372,1.0,down
TNFRSF12A,RNA7_FN1/WT,1.09936473650947,0.622783038573619,up
TNFRSF12A,RNA5_TLR4/WT,1.0131089472534,0.919811165203553,up
PRR14,Clon/WT,-1.04580659781392,1.0,down
PRR14,RNA7_FN1/WT,-1.03258922950654,0.999685135534797,down
PRR14,RNA5_TLR4/WT,1.03781593277324,0.866708606432094,up
NUDT16L1,Clon/WT,1.03621672930035,1.0,up
NUDT16L1,RNA7_FN1/WT,1.06468422291586,0.993809511887536,up
NUDT16L1,RNA5_TLR4/WT,-1.0278749267651,0.887203505458928,down
CALM3,Clon/WT,-1.07208578722652,1.0,down
CALM3,RNA7_FN1/WT,1.03818426152248,0.98235855162373,up
CALM3,RNA5_TLR4/WT,-1.04563676496961,0.760238539034398,down
REXO5,Clon/WT,1.0207153194136,1.0,up
REXO5,RNA7_FN1/WT,1.08310822245509,0.993809511887536,up
REXO5,RNA5_TLR4/WT,-1.42074378930646,0.0511743458298079,down
BAHCC1,Clon/WT,-1.02379403662914,1.0,down
BAHCC1,RNA7_FN1/WT,-1.82325451032012,0.136670839520193,down
BAHCC1,RNA5_TLR4/WT,1.21687995657176,0.309736826431164,up
GRIN2C,Clon/WT,1.78596240951493,0.812235083933746,up
GRIN2C,RNA7_FN1/WT,-2.00244840342842,0.0877509705879136,down
GRIN2C,RNA5_TLR4/WT,-1.17401926510378,0.593511475572555,down
PRPSAP2,Clon/WT,-1.0125469645398,1.0,down
PRPSAP2,RNA7_FN1/WT,1.02921597343902,0.999685135534797,up
PRPSAP2,RNA5_TLR4/WT,-1.16147303669612,0.338438012706949,down
ARHGEF15,Clon/WT,-1.09792977184162,1.0,down
ARHGEF15,RNA7_FN1/WT,1.01788308412364,0.999928367935626,up
ARHGEF15,RNA5_TLR4/WT,1.08084163881319,0.637803583282532,up
MRPL27,Clon/WT,-1.01020152414172,1.0,down
MRPL27,RNA7_FN1/WT,1.27092326295209,0.0252107922452615,up
MRPL27,RNA5_TLR4/WT,-1.18497954731822,0.131538240795024,down
UNC119,Clon/WT,1.00109944733511,1.0,up
UNC119,RNA7_FN1/WT,1.0086118675665,0.999928367935626,up
UNC119,RNA5_TLR4/WT,-1.19814236678645,0.285958294593798,down
YBX2,Clon/WT,1.03486296269803,1.0,up
YBX2,RNA7_FN1/WT,-1.04429399309917,0.999127731575614,down
YBX2,RNA5_TLR4/WT,-1.1110663443609,0.776289042513654,down
NT5C3B,Clon/WT,1.02597422543468,1.0,up
NT5C3B,RNA7_FN1/WT,1.07382215445754,0.993809511887536,up
NT5C3B,RNA5_TLR4/WT,-1.02463320610788,0.913587508622293,down
KRT10,Clon/WT,1.0597231950485,1.0,up
